pack,variant,model,obs_name,bmin,mag_num,pm_sig_max,pm_tot_max,pm_is_none,z_mean,amp_pred,proj_meas
boehme,2MRS_clean,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<3,30.0,20.5,3.0,1.0,0,1.55604088306427,0.018369295140729967,0.01867192384129149
boehme,2MRS_clean,O0_intercept,Quaia_pmcut_G20.5_bmin30_none,30.0,20.5,,,1,1.55604088306427,0.018369295140729967,0.017111395677975056
boehme,2MRS_clean,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_tot<1,30.0,20.5,,1.0,0,1.55604088306427,0.018369295140729967,0.018193285953713143
boehme,2MRS_clean,O0_intercept,Quaia_G20.5_pmSiglt2_z0p6p1p0,30.0,20.5,2.0,,0,0.8184481912564778,0.018369295140729967,0.026630066821620824
boehme,2MRS_clean,O0_intercept,Quaia_G20.5_pmSiglt2_z1p0p1p5,30.0,20.5,2.0,,0,1.2607082545033923,0.018369295140729967,0.019421171932411635
boehme,2MRS_clean,O0_intercept,Quaia_G20.5_pmSiglt2_z1p5p3p0,30.0,20.5,2.0,,0,2.057584213322741,0.018369295140729967,0.022084893643525293
boehme,2MRS_clean,O1_bmin,Quaia_G<20.0_pmSig_lt2_0p6_1p0,,,,,0,0.8180457891365732,0.018052756922807795,0.016937105999966905
boehme,2MRS_clean,O1_bmin,Quaia_G<20.0_pmSig_lt2_1p0_1p5,,,,,0,1.2593244815869629,0.018052756922807795,0.02028257335659849
boehme,2MRS_clean,O1_bmin,Quaia_G<20.0_pmSig_lt2_1p5_3p0,,,,,0,2.063375928734873,0.018052756922807795,0.01735515731790579
boehme,2MRS_clean,O1_bmin,Quaia_maskscan_G20.0_bmin20,20.0,,,,0,1.5216184854507446,0.02379858551325853,0.021179919428398683
boehme,2MRS_clean,O1_bmin,Quaia_maskscan_G20.0_bmin25,25.0,,,,0,1.525849223136902,0.020925671218033164,0.01838734823621551
boehme,2MRS_clean,O1_bmin,Quaia_maskscan_G20.0_bmin30,30.0,,,,0,1.529037594795227,0.018052756922807795,0.014446755991330242
boehme,2MRS_clean,O1_bmin,Quaia_maskscan_G20.0_bmin35,35.0,,,,0,1.531247854232788,0.015179842627582428,0.012886421368831303
boehme,2MRS_clean,O1_bmin,Quaia_maskscan_G20.5_bmin20,20.0,,,,0,1.5471723079681396,0.02379858551325853,0.02619033577611985
boehme,2MRS_clean,O1_bmin,Quaia_maskscan_G20.5_bmin25,25.0,,,,0,1.5523033142089844,0.020925671218033164,0.022486483276229898
boehme,2MRS_clean,O1_bmin,Quaia_maskscan_G20.5_bmin30,30.0,,,,0,1.55604088306427,0.018052756922807795,0.01966974710849935
boehme,2MRS_clean,O1_bmin,Quaia_maskscan_G20.5_bmin35,35.0,,,,0,1.5588762760162354,0.015179842627582428,0.017993089504439428
boehme,2MRS_clean,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_tot<1&pm_sig<2,30.0,20.0,2.0,1.0,0,1.529037594795227,0.018052756922807795,0.017500789569880836
boehme,2MRS_clean,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_sig<2,30.0,20.0,2.0,,0,1.529037594795227,0.018052756922807795,0.01795988440534173
boehme,2MRS_clean,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_tot<0.5,30.0,20.0,,0.5,0,1.529037594795227,0.018052756922807795,0.013934579304984034
boehme,2MRS_clean,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_sig<3,30.0,20.0,3.0,,0,1.529037594795227,0.018052756922807795,0.013999217868868655
boehme,2MRS_clean,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_tot<1,30.0,20.0,,1.0,0,1.529037594795227,0.018052756922807795,0.012921521338632806
boehme,2MRS_clean,O1_bmin,Quaia_pmcut_G20.0_bmin30_none,30.0,20.0,,,1,1.529037594795227,0.018052756922807795,0.012725835001223774
boehme,2MRS_clean,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_tot<0.5,30.0,20.5,,0.5,0,1.55604088306427,0.018052756922807795,0.01918165427419464
boehme,2MRS_clean,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_sig<2,30.0,20.5,2.0,,0,1.55604088306427,0.018052756922807795,0.02190526876643529
boehme,2MRS_clean,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<2,30.0,20.5,2.0,1.0,0,1.55604088306427,0.018052756922807795,0.0213030230315737
boehme,2MRS_clean,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_sig<3,30.0,20.5,3.0,,0,1.55604088306427,0.018052756922807795,0.018688953081420854
boehme,2MRS_clean,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<3,30.0,20.5,3.0,1.0,0,1.55604088306427,0.018052756922807795,0.01865095643983458
boehme,2MRS_clean,O1_bmin,Quaia_pmcut_G20.5_bmin30_none,30.0,20.5,,,1,1.55604088306427,0.018052756922807795,0.017118028353006888
boehme,2MRS_clean,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_tot<1,30.0,20.5,,1.0,0,1.55604088306427,0.018052756922807795,0.01817143454436495
boehme,2MRS_clean,O1_bmin,Quaia_G20.5_pmSiglt2_z0p6p1p0,30.0,20.5,2.0,,0,0.8184481912564778,0.018052756922807795,0.026668295654958964
boehme,2MRS_clean,O1_bmin,Quaia_G20.5_pmSiglt2_z1p0p1p5,30.0,20.5,2.0,,0,1.2607082545033923,0.018052756922807795,0.019471594349794813
boehme,2MRS_clean,O1_bmin,Quaia_G20.5_pmSiglt2_z1p5p3p0,30.0,20.5,2.0,,0,2.057584213322741,0.018052756922807795,0.022065216780344923
boehme,2MRS_clean,O2_bmin_mag,Quaia_G<20.0_pmSig_lt2_0p6_1p0,,,,,0,0.8180457891365732,0.016811886297007056,0.01694239465628115
boehme,2MRS_clean,O2_bmin_mag,Quaia_G<20.0_pmSig_lt2_1p0_1p5,,,,,0,1.2593244815869629,0.016811886297007056,0.020275767497398543
boehme,2MRS_clean,O2_bmin_mag,Quaia_G<20.0_pmSig_lt2_1p5_3p0,,,,,0,2.063375928734873,0.016811886297007056,0.017189448313267627
boehme,2MRS_clean,O2_bmin_mag,Quaia_maskscan_G20.0_bmin20,20.0,,,,0,1.5216184854507446,0.023601966681543577,0.021015404642011556
boehme,2MRS_clean,O2_bmin_mag,Quaia_maskscan_G20.0_bmin25,25.0,,,,0,1.525849223136902,0.020206926489275318,0.018265975482533538
boehme,2MRS_clean,O2_bmin_mag,Quaia_maskscan_G20.0_bmin30,30.0,,,,0,1.529037594795227,0.016811886297007056,0.014336694398303354
boehme,2MRS_clean,O2_bmin_mag,Quaia_maskscan_G20.0_bmin35,35.0,,,,0,1.531247854232788,0.013416846104738795,0.012804259109640812
boehme,2MRS_clean,O2_bmin_mag,Quaia_maskscan_G20.5_bmin20,20.0,,,,0,1.5471723079681396,0.023601966681543577,0.026175282560177537
boehme,2MRS_clean,O2_bmin_mag,Quaia_maskscan_G20.5_bmin25,25.0,,,,0,1.5523033142089844,0.020206926489275318,0.022488260682595438
boehme,2MRS_clean,O2_bmin_mag,Quaia_maskscan_G20.5_bmin30,30.0,,,,0,1.55604088306427,0.016811886297007056,0.019683064418176063
boehme,2MRS_clean,O2_bmin_mag,Quaia_maskscan_G20.5_bmin35,35.0,,,,0,1.5588762760162354,0.013416846104738795,0.01799049419508994
boehme,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_pm_tot<1&pm_sig<2,30.0,20.0,2.0,1.0,0,1.529037594795227,0.016811886297007056,0.017432259531725107
boehme,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_pm_sig<2,30.0,20.0,2.0,,0,1.529037594795227,0.016811886297007056,0.017862893164585825
boehme,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_pm_tot<0.5,30.0,20.0,,0.5,0,1.529037594795227,0.016811886297007056,0.013981205856662616
boehme,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_pm_sig<3,30.0,20.0,3.0,,0,1.529037594795227,0.016811886297007056,0.01388636478931899
boehme,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_pm_tot<1,30.0,20.0,,1.0,0,1.529037594795227,0.016811886297007056,0.012850539558389221
boehme,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.0_bmin30_none,30.0,20.0,,,1,1.529037594795227,0.016811886297007056,0.012598652921920658
boehme,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_tot<0.5,30.0,20.5,,0.5,0,1.55604088306427,0.019639385228899242,0.019301620938639352
boehme,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_sig<2,30.0,20.5,2.0,,0,1.55604088306427,0.019639385228899242,0.021968037714665475
boehme,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<2,30.0,20.5,2.0,1.0,0,1.55604088306427,0.019639385228899242,0.021352191588751762
boehme,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_sig<3,30.0,20.5,3.0,,0,1.55604088306427,0.019639385228899242,0.018732270061444505
boehme,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<3,30.0,20.5,3.0,1.0,0,1.55604088306427,0.019639385228899242,0.018686910117123586
boehme,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_none,30.0,20.5,,,1,1.55604088306427,0.019639385228899242,0.01713613916518037
boehme,2MRS_clean,O2_bmin_mag,Quaia_pmcut_G20.5_bmin30_pm_tot<1,30.0,20.5,,1.0,0,1.55604088306427,0.019639385228899242,0.01820966836706475
boehme,2MRS_clean,O2_bmin_mag,Quaia_G20.5_pmSiglt2_z0p6p1p0,30.0,20.5,2.0,,0,0.8184481912564778,0.019639385228899242,0.026714419297208827
boehme,2MRS_clean,O2_bmin_mag,Quaia_G20.5_pmSiglt2_z1p0p1p5,30.0,20.5,2.0,,0,1.2607082545033923,0.019639385228899242,0.019633416487342126
boehme,2MRS_clean,O2_bmin_mag,Quaia_G20.5_pmSiglt2_z1p5p3p0,30.0,20.5,2.0,,0,2.057584213322741,0.019639385228899242,0.022099671509968756
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_G<20.0_pmSig_lt2_0p6_1p0,,,,,0,0.8180457891365732,0.01836651537151023,0.016999038481928654
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_G<20.0_pmSig_lt2_1p0_1p5,,,,,0,1.2593244815869629,0.01836651537151023,0.020320252041539383
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_G<20.0_pmSig_lt2_1p5_3p0,,,,,0,2.063375928734873,0.01836651537151023,0.01721892071733246
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_maskscan_G20.0_bmin20,20.0,,,,0,1.5216184854507446,0.024056610965405286,0.021055531356128025
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_maskscan_G20.0_bmin25,25.0,,,,0,1.525849223136902,0.021211563168457757,0.018303544803296337
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_maskscan_G20.0_bmin30,30.0,,,,0,1.529037594795227,0.01836651537151023,0.014371051108118918
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_maskscan_G20.0_bmin35,35.0,,,,0,1.531247854232788,0.0155214675745627,0.012834348519104099
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_maskscan_G20.5_bmin20,20.0,,,,0,1.5471723079681396,0.024056610965405286,0.026216905397344253
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_maskscan_G20.5_bmin25,25.0,,,,0,1.5523033142089844,0.021211563168457757,0.02252567982981803
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_maskscan_G20.5_bmin30,30.0,,,,0,1.55604088306427,0.01836651537151023,0.01971634446202897
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_maskscan_G20.5_bmin35,35.0,,,,0,1.5588762760162354,0.0155214675745627,0.018018466127579253
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_pm_tot<1&pm_sig<2,30.0,20.0,2.0,1.0,0,1.529037594795227,0.015864897011704307,0.01746933734249984
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_pm_sig<2,30.0,20.0,2.0,,0,1.529037594795227,0.015976672014173014,0.017899598570632603
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_pm_tot<0.5,30.0,20.0,,0.5,0,1.529037594795227,0.01524101487090302,0.014015549021965881
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_pm_sig<3,30.0,20.0,3.0,,0,1.529037594795227,0.016316556835190833,0.013921309743626636
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_pm_tot<1,30.0,20.0,,1.0,0,1.529037594795227,0.015185127369668667,0.012884259383104066
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.0_bmin30_none,30.0,20.0,,,1,1.529037594795227,0.013203782525804206,0.012634187780101452
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_tot<0.5,30.0,20.5,,0.5,0,1.55604088306427,0.01867038056248949,0.019332473118953197
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_sig<2,30.0,20.5,2.0,,0,1.55604088306427,0.019406037705759483,0.02200329002776721
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<2,30.0,20.5,2.0,1.0,0,1.55604088306427,0.019294262703290776,0.021385239190405247
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_sig<3,30.0,20.5,3.0,,0,1.55604088306427,0.0197459225267773,0.01876631953359375
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<3,30.0,20.5,3.0,1.0,0,1.55604088306427,0.019634147524308594,0.01871732133754037
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_none,30.0,20.5,,,1,1.55604088306427,0.016633148217390675,0.01717180585428032
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_pmcut_G20.5_bmin30_pm_tot<1,30.0,20.5,,1.0,0,1.55604088306427,0.018614493061255136,0.01823988717994224
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_G20.5_pmSiglt2_z0p6p1p0,30.0,20.5,2.0,,0,0.8184481912564778,0.022475650705132338,0.02677516506551356
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_G20.5_pmSiglt2_z1p0p1p5,30.0,20.5,2.0,,0,1.2607082545033923,0.022475650705132338,0.0196793491728866
boehme,2MRS_clean,O3_bmin_mag_pm,Quaia_G20.5_pmSiglt2_z1p5p3p0,30.0,20.5,2.0,,0,2.057584213322741,0.022475650705132338,0.02212498773102556
boehme,2MRS_clean,O4_full_plus_z,Quaia_G<20.0_pmSig_lt2_0p6_1p0,,,,,0,0.8180457891365732,0.020275679507207513,0.01727788399028965
boehme,2MRS_clean,O4_full_plus_z,Quaia_G<20.0_pmSig_lt2_1p0_1p5,,,,,0,1.2593244815869629,0.019286100561887183,0.020533606849580097
boehme,2MRS_clean,O4_full_plus_z,Quaia_G<20.0_pmSig_lt2_1p5_3p0,,,,,0,2.063375928734873,0.017482994278568576,0.01733630209837867
boehme,2MRS_clean,O4_full_plus_z,Quaia_maskscan_G20.0_bmin20,20.0,,,,0,1.5216184854507446,0.024329271464501596,0.021220782201491303
boehme,2MRS_clean,O4_full_plus_z,Quaia_maskscan_G20.0_bmin25,25.0,,,,0,1.525849223136902,0.02150409791097452,0.018466014757950646
boehme,2MRS_clean,O4_full_plus_z,Quaia_maskscan_G20.0_bmin30,30.0,,,,0,1.529037594795227,0.018681261890376423,0.01452302195751433
boehme,2MRS_clean,O4_full_plus_z,Quaia_maskscan_G20.0_bmin35,35.0,,,,0,1.531247854232788,0.01586061931187374,0.012974150870617738
boehme,2MRS_clean,O4_full_plus_z,Quaia_maskscan_G20.5_bmin20,20.0,,,,0,1.5471723079681396,0.024271966352860587,0.02641187769169389
boehme,2MRS_clean,O4_full_plus_z,Quaia_maskscan_G20.5_bmin25,25.0,,,,0,1.5523033142089844,0.021444773923683966,0.022707087839810444
boehme,2MRS_clean,O4_full_plus_z,Quaia_maskscan_G20.5_bmin30,30.0,,,,0,1.55604088306427,0.018620706314087264,0.019883499073587035
boehme,2MRS_clean,O4_full_plus_z,Quaia_maskscan_G20.5_bmin35,35.0,,,,0,1.5588762760162354,0.01579866185741903,0.0181620984917145
boehme,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_pm_tot<1&pm_sig<2,30.0,20.0,2.0,1.0,0,1.529037594795227,0.016025332574624674,0.017638631272561243
boehme,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_pm_sig<2,30.0,20.0,2.0,,0,1.529037594795227,0.01612540496628481,0.018062669921927437
boehme,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_pm_tot<0.5,30.0,20.0,,0.5,0,1.529037594795227,0.015364428479930642,0.014193394334150615
boehme,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_pm_sig<3,30.0,20.0,3.0,,0,1.529037594795227,0.016480875111546858,0.014075195953044257
boehme,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_pm_tot<1,30.0,20.0,,1.0,0,1.529037594795227,0.015314392284100574,0.013040318048437062
boehme,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.0_bmin30_none,30.0,20.0,,,1,1.529037594795227,0.013347094284154547,0.0127881757051481
boehme,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_tot<0.5,30.0,20.5,,0.5,0,1.55604088306427,0.018858638150621672,0.019507672398523256
boehme,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_sig<2,30.0,20.5,2.0,,0,1.55604088306427,0.019619614636975837,0.02218619357850235
boehme,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<2,30.0,20.5,2.0,1.0,0,1.55604088306427,0.019519542245315703,0.02155722520571198
boehme,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_sig<3,30.0,20.5,3.0,,0,1.55604088306427,0.019975084782237886,0.018941577277210363
boehme,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<3,30.0,20.5,3.0,1.0,0,1.55604088306427,0.01987501239057775,0.018876954658625246
boehme,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_none,30.0,20.5,,,1,1.55604088306427,0.016841303954845576,0.017349469259912965
boehme,2MRS_clean,O4_full_plus_z,Quaia_pmcut_G20.5_bmin30_pm_tot<1,30.0,20.5,,1.0,0,1.55604088306427,0.0188086019547916,0.018399184249853186
boehme,2MRS_clean,O4_full_plus_z,Quaia_G20.5_pmSiglt2_z0p6p1p0,30.0,20.5,2.0,,0,0.8184481912564778,0.02454048264749158,0.02707597950064367
boehme,2MRS_clean,O4_full_plus_z,Quaia_G20.5_pmSiglt2_z1p0p1p5,30.0,20.5,2.0,,0,1.2607082545033923,0.023548702952634937,0.019926341099340696
boehme,2MRS_clean,O4_full_plus_z,Quaia_G20.5_pmSiglt2_z1p5p3p0,30.0,20.5,2.0,,0,2.057584213322741,0.021761687888525005,0.022258520731308025
wagenveld,baseline,O0_intercept,Quaia_G<20.0_pmSig_lt2_0p6_1p0,,,,,0,0.8180457891365732,0.015994210885675982,0.013279965575486384
wagenveld,baseline,O0_intercept,Quaia_G<20.0_pmSig_lt2_1p0_1p5,,,,,0,1.2593244815869629,0.015994210885675982,0.017637344978743842
wagenveld,baseline,O0_intercept,Quaia_G<20.0_pmSig_lt2_1p5_3p0,,,,,0,2.063375928734873,0.015994210885675982,0.01543132418387853
wagenveld,baseline,O0_intercept,Quaia_maskscan_G20.0_bmin20,20.0,,,,0,1.5216184854507446,0.015994210885675982,0.018897469754071302
wagenveld,baseline,O0_intercept,Quaia_maskscan_G20.0_bmin25,25.0,,,,0,1.525849223136902,0.015994210885675982,0.01608030656779621
wagenveld,baseline,O0_intercept,Quaia_maskscan_G20.0_bmin30,30.0,,,,0,1.529037594795227,0.015994210885675982,0.012120110297758824
wagenveld,baseline,O0_intercept,Quaia_maskscan_G20.0_bmin35,35.0,,,,0,1.531247854232788,0.015994210885675982,0.010526727006253749
wagenveld,baseline,O0_intercept,Quaia_maskscan_G20.5_bmin20,20.0,,,,0,1.5471723079681396,0.015994210885675982,0.02389614616623605
wagenveld,baseline,O0_intercept,Quaia_maskscan_G20.5_bmin25,25.0,,,,0,1.5523033142089844,0.015994210885675982,0.0201665451279363
wagenveld,baseline,O0_intercept,Quaia_maskscan_G20.5_bmin30,30.0,,,,0,1.55604088306427,0.015994210885675982,0.01732447876856761
wagenveld,baseline,O0_intercept,Quaia_maskscan_G20.5_bmin35,35.0,,,,0,1.5588762760162354,0.015994210885675982,0.015622548898575925
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.0_bmin30_pm_tot<1&pm_sig<2,30.0,20.0,2.0,1.0,0,1.529037594795227,0.015994210885675982,0.01517761177643674
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.0_bmin30_pm_sig<2,30.0,20.0,2.0,,0,1.529037594795227,0.015994210885675982,0.01564320002739252
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.0_bmin30_pm_tot<0.5,30.0,20.0,,0.5,0,1.529037594795227,0.015994210885675982,0.011558707068059861
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.0_bmin30_pm_sig<3,30.0,20.0,3.0,,0,1.529037594795227,0.015994210885675982,0.011677263677543315
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.0_bmin30_pm_tot<1,30.0,20.0,,1.0,0,1.529037594795227,0.015994210885675982,0.010578901320054412
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.0_bmin30_none,30.0,20.0,,,1,1.529037594795227,0.015994210885675982,0.010412389991924256
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_tot<0.5,30.0,20.5,,0.5,0,1.55604088306427,0.015994210885675982,0.016787630850862843
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_sig<2,30.0,20.5,2.0,,0,1.55604088306427,0.015994210885675982,0.019556426965324974
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<2,30.0,20.5,2.0,1.0,0,1.55604088306427,0.015994210885675982,0.018944659838262556
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_sig<3,30.0,20.5,3.0,,0,1.55604088306427,0.015994210885675982,0.01633932994480553
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<3,30.0,20.5,3.0,1.0,0,1.55604088306427,0.015994210885675982,0.016280671702451458
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.5_bmin30_none,30.0,20.5,,,1,1.55604088306427,0.015994210885675982,0.014786888537094704
wagenveld,baseline,O0_intercept,Quaia_pmcut_G20.5_bmin30_pm_tot<1,30.0,20.5,,1.0,0,1.55604088306427,0.015994210885675982,0.01579932236843852
wagenveld,baseline,O0_intercept,Quaia_G20.5_pmSiglt2_z0p6p1p0,30.0,20.5,2.0,,0,0.8184481912564778,0.015994210885675982,0.02302364486948657
wagenveld,baseline,O0_intercept,Quaia_G20.5_pmSiglt2_z1p0p1p5,30.0,20.5,2.0,,0,1.2607082545033923,0.015994210885675982,0.016784867316692573
wagenveld,baseline,O0_intercept,Quaia_G20.5_pmSiglt2_z1p5p3p0,30.0,20.5,2.0,,0,2.057584213322741,0.015994210885675982,0.02004784234611724
wagenveld,baseline,O1_bmin,Quaia_G<20.0_pmSig_lt2_0p6_1p0,,,,,0,0.8180457891365732,0.015680741741980288,0.01330208720813796
wagenveld,baseline,O1_bmin,Quaia_G<20.0_pmSig_lt2_1p0_1p5,,,,,0,1.2593244815869629,0.015680741741980288,0.017671356693435617
wagenveld,baseline,O1_bmin,Quaia_G<20.0_pmSig_lt2_1p5_3p0,,,,,0,2.063375928734873,0.015680741741980288,0.015413048263057443
wagenveld,baseline,O1_bmin,Quaia_maskscan_G20.0_bmin20,20.0,,,,0,1.5216184854507446,0.02149669360633404,0.01890991935126622
wagenveld,baseline,O1_bmin,Quaia_maskscan_G20.0_bmin25,25.0,,,,0,1.525849223136902,0.018588717674157165,0.016083723634406712
wagenveld,baseline,O1_bmin,Quaia_maskscan_G20.0_bmin30,30.0,,,,0,1.529037594795227,0.015680741741980288,0.012105855769725699
wagenveld,baseline,O1_bmin,Quaia_maskscan_G20.0_bmin35,35.0,,,,0,1.531247854232788,0.012772765809803412,0.010490717438777379
wagenveld,baseline,O1_bmin,Quaia_maskscan_G20.5_bmin20,20.0,,,,0,1.5471723079681396,0.02149669360633404,0.023941295646315235
wagenveld,baseline,O1_bmin,Quaia_maskscan_G20.5_bmin25,25.0,,,,0,1.5523033142089844,0.018588717674157165,0.020188950731864514
wagenveld,baseline,O1_bmin,Quaia_maskscan_G20.5_bmin30,30.0,,,,0,1.55604088306427,0.015680741741980288,0.017323670442616002
wagenveld,baseline,O1_bmin,Quaia_maskscan_G20.5_bmin35,35.0,,,,0,1.5588762760162354,0.012772765809803412,0.015587440573362851
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_tot<1&pm_sig<2,30.0,20.0,2.0,1.0,0,1.529037594795227,0.015680741741980288,0.015185864246505216
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_sig<2,30.0,20.0,2.0,,0,1.529037594795227,0.015680741741980288,0.015645125698135347
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_tot<0.5,30.0,20.0,,0.5,0,1.529037594795227,0.015680741741980288,0.011566778866395828
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_sig<3,30.0,20.0,3.0,,0,1.529037594795227,0.015680741741980288,0.011666175840603856
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.0_bmin30_pm_tot<1,30.0,20.0,,1.0,0,1.529037594795227,0.015680741741980288,0.010566349209569672
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.0_bmin30_none,30.0,20.0,,,1,1.529037594795227,0.015680741741980288,0.010402817136927936
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_tot<0.5,30.0,20.5,,0.5,0,1.55604088306427,0.015680741741980288,0.01678732968776589
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_sig<2,30.0,20.5,2.0,,0,1.55604088306427,0.015680741741980288,0.01957470022113631
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<2,30.0,20.5,2.0,1.0,0,1.55604088306427,0.015680741741980288,0.018947591066431548
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_sig<3,30.0,20.5,3.0,,0,1.55604088306427,0.015680741741980288,0.016347472340740545
wagenveld,baseline,O1_bmin,Quaia_pmcut_G20.5_bmin30_pm_tot<1&pm_sig<3,30.0,20.5,3.0,1.0,0,1.55604088306427,0.015680741741980288,0.01626566680781019
