name,variant,survey,band,freq_MHz,flux_or_mag_cut,D_obs,D_obs_err,RA_deg,RA_err_deg,Dec_deg,Dec_err_deg,l_deg,b_deg,sigma_dir_deg_approx,x_count_slope,alpha_spectral,beta_assumed,D_kin_from_x_alpha,D_ratio_obs_over_kin,reference,notes,z_mean,z_notes
Quaia_G20p5_z0p6_1p0,baseline,"Quaia quasars (Gaia–unWISE) z∈[0.6,1.0)",optical/IR,,"G < 20.5; z∈[0.6,1.0); |b|≥30°; debias via provided random_10x",0.02496341924468757,0.006588843294821301,210.82753544053486,19.667911366965395,-11.910599261966565,19.667911366965395,329.33102848567427,47.24368195342494,19.667911366965395,1.190316,0.0,0.00123,0.00392408868,6.361583868356301,Quaia dataset (Gaia–unWISE quasar catalogue); dipole computed here with random_10x debias,sigma_dir from direction variation under |b| mask scan (20/25/30): 19.67°; D_obs_err combines shot-noise + mask-scan amplitude scatter.,0.8181879949543619,Mean redshift computed from redshift_quaia for objects in bin after |b|≥30° cut.
Quaia_G20p5_z0p6_1p0,2MRS_clean,"Quaia quasars (Gaia–unWISE) z∈[0.6,1.0) [no 2MRS clean]",optical/IR,,"G < 20.5; z∈[0.6,1.0); |b|≥30°; debias via provided random_10x",0.02496341924468757,0.006588843294821301,210.82753544053486,19.667911366965395,-11.910599261966565,19.667911366965395,329.33102848567427,47.24368195342494,19.667911366965395,1.190316,0.0,0.00123,0.00392408868,6.361583868356301,Quaia dataset (Gaia–unWISE quasar catalogue); dipole computed here with random_10x debias,sigma_dir from direction variation under |b| mask scan (20/25/30): 19.67°; D_obs_err combines shot-noise + mask-scan amplitude scatter.,0.8181879949543619,Mean redshift computed from redshift_quaia for objects in bin after |b|≥30° cut.
Quaia_G20p5_z1p0_1p5,baseline,"Quaia quasars (Gaia–unWISE) z∈[1.0,1.5)",optical/IR,,"G < 20.5; z∈[1.0,1.5); |b|≥30°; debias via provided random_10x",0.015858600276401354,0.005739768411398254,212.02722830941366,25.049085159525287,0.3002023781491188,25.049085159525287,340.5520811856716,57.461042993048096,25.049085159525287,1.190316,0.0,0.00123,0.00392408868,4.041346047358275,Quaia dataset (Gaia–unWISE quasar catalogue); dipole computed here with random_10x debias,sigma_dir from direction variation under |b| mask scan (20/25/30): 25.05°; D_obs_err combines shot-noise + mask-scan amplitude scatter.,1.2605463316184857,Mean redshift computed from redshift_quaia for objects in bin after |b|≥30° cut.
Quaia_G20p5_z1p0_1p5,2MRS_clean,"Quaia quasars (Gaia–unWISE) z∈[1.0,1.5) [no 2MRS clean]",optical/IR,,"G < 20.5; z∈[1.0,1.5); |b|≥30°; debias via provided random_10x",0.015858600276401354,0.005739768411398254,212.02722830941366,25.049085159525287,0.3002023781491188,25.049085159525287,340.5520811856716,57.461042993048096,25.049085159525287,1.190316,0.0,0.00123,0.00392408868,4.041346047358275,Quaia dataset (Gaia–unWISE quasar catalogue); dipole computed here with random_10x debias,sigma_dir from direction variation under |b| mask scan (20/25/30): 25.05°; D_obs_err combines shot-noise + mask-scan amplitude scatter.,1.2605463316184857,Mean redshift computed from redshift_quaia for objects in bin after |b|≥30° cut.
Quaia_G20p5_z1p5_3p0,baseline,"Quaia quasars (Gaia–unWISE) z∈[1.5,3.0)",optical/IR,,"G < 20.5; z∈[1.5,3.0); |b|≥30°; debias via provided random_10x",0.020240769157619597,0.0031206317489579165,201.21591442571827,10.206411574299848,4.8275787042221285,10.206411574299848,324.06552285999345,66.3181533425533,10.206411574299848,1.190316,0.0,0.00123,0.00392408868,5.158081482913785,Quaia dataset (Gaia–unWISE quasar catalogue); dipole computed here with random_10x debias,sigma_dir from direction variation under |b| mask scan (20/25/30): 10.21°; D_obs_err combines shot-noise + mask-scan amplitude scatter.,2.0585483839819902,Mean redshift computed from redshift_quaia for objects in bin after |b|≥30° cut.
Quaia_G20p5_z1p5_3p0,2MRS_clean,"Quaia quasars (Gaia–unWISE) z∈[1.5,3.0) [no 2MRS clean]",optical/IR,,"G < 20.5; z∈[1.5,3.0); |b|≥30°; debias via provided random_10x",0.020240769157619597,0.0031206317489579165,201.21591442571827,10.206411574299848,4.8275787042221285,10.206411574299848,324.06552285999345,66.3181533425533,10.206411574299848,1.190316,0.0,0.00123,0.00392408868,5.158081482913785,Quaia dataset (Gaia–unWISE quasar catalogue); dipole computed here with random_10x debias,sigma_dir from direction variation under |b| mask scan (20/25/30): 10.21°; D_obs_err combines shot-noise + mask-scan amplitude scatter.,2.0585483839819902,Mean redshift computed from redshift_quaia for objects in bin after |b|≥30° cut.
