iter,l_deg,b_deg,beta,chi2_bao,chi2_null,dAICc,delta_to_cmb_deg,coh_mean_deg,coh_std_deg
182,233.98310911512036,14.773585326462902,0.2615923285484314,7.467643737792969,66.15208435058594,-47.88444137573242,41.615873837272346,26.44135060686752,12.097152632433652
183,241.50662566841277,14.286919257566883,0.23992517590522766,6.734962463378906,56.661380767822266,-39.12641906738281,38.72204239698018,35.47881037767471,21.34461305263089
184,226.79670393693252,17.93205035818541,0.30128970742225647,5.926734924316406,83.18545532226562,-66.45872497558594,42.76449445825507,31.511962457681125,19.55521485279068
185,239.13816326905248,19.342977211313805,0.22386015951633453,4.223941802978516,48.70660400390625,-33.68266296386719,35.208549287764214,31.061558024686736,15.145977492985544
186,237.34747638570906,20.548491848659626,0.27238067984580994,10.020858764648438,76.0190658569336,-55.19820785522461,35.01460831704246,22.04900606634278,6.828451124673752
187,228.2821248794274,26.736555671483515,0.2525460124015808,5.761264801025391,62.28219985961914,-45.7209358215332,35.08187682410709,34.40703195148132,29.675431516211372
188,244.29321635564298,24.044398133409267,0.2283211201429367,5.948421478271484,53.345420837402344,-36.59700012207031,28.792558301122,40.08122224251065,27.468011520562698
189,221.20762036780428,6.48828340215083,0.1937250792980194,7.437356948852539,36.40232467651367,-18.164966583251953,55.2760658903963,52.867043747929735,26.994272944241327
190,235.12321803917928,16.678435085666592,0.25403860211372375,2.1010360717773438,58.188175201416016,-45.287139892578125,39.417577643168784,16.15540473164333,10.199135888014924
191,239.9329525781048,21.25722054463298,0.28998005390167236,5.841033935546875,81.19145202636719,-64.5504150390625,33.175024435887394,17.6812971114506,6.85299330998907
192,236.78514232012637,13.840636766193702,0.2302488535642624,3.387683868408203,48.90812683105469,-34.72044372558594,41.121808738526305,31.39575756651337,15.913400350677861
193,228.80394710286836,6.2192491724387375,0.3259158730506897,4.490196228027344,89.12859344482422,-73.83839416503906,51.566872554954834,31.713370296618844,30.99089598103862
194,229.63924447587908,20.263208293209523,0.2291063666343689,6.483551025390625,52.14411926269531,-34.86056900024414,39.29428283076096,17.051708019279236,8.259284235412382
195,255.6715368404191,38.633277738134964,0.18939225375652313,10.411388397216797,43.50947952270508,-22.298091888427734,11.355140430091929,35.36596375499565,24.81192570990729
196,217.8673767714438,4.480000490050927,0.31693679094314575,4.885215759277344,79.8684310913086,-64.18321228027344,58.79403352805061,7.269332438047017,1.186015310497778
197,212.2710356734053,29.494059891728178,0.35696884989738464,3.0633773803710938,108.01747131347656,-94.15409088134766,43.4375129491727,11.18690435830194,6.883465217826866
198,247.4169076459849,0.1718888032954417,0.22178320586681366,2.604717254638672,41.103599548339844,-27.698883056640625,50.184775091604244,19.196022892378974,13.440244841115216
199,222.4205381907739,25.17879804741277,0.20819790661334991,6.891593933105469,44.182701110839844,-26.491107940673828,39.82325127902406,28.38299988930197,14.353944943801965
200,229.42222791307645,28.808841260372226,0.27094966173171997,10.842811584472656,76.50958251953125,-54.86677169799805,32.882531527915944,39.374700572601036,23.57579648096504
201,223.77765675417476,18.77719269032503,0.2993967533111572,12.433822631835938,88.03062438964844,-64.79679870605469,43.83382589581992,36.56369002372132,17.224490571509833
202,236.64093889305954,23.75194643392272,0.2623678147792816,1.7782058715820312,63.687747955322266,-51.10954284667969,32.681948821609446,17.678411369106318,12.366285464534963
203,232.8188925629711,3.6758174125986094,0.2246214896440506,4.804409027099609,44.741432189941406,-29.13702392578125,51.961820425069185,36.21546326085994,24.408652048931845
204,226.9250065088899,33.60363848138184,0.2424786388874054,3.4829368591308594,56.032615661621094,-41.74967956542969,31.211424946203906,32.74027421831543,21.78540799809204
205,232.8430074186935,12.885298146849282,0.2387002557516098,11.546882629394531,59.712711334228516,-37.36582946777344,43.804672240444155,42.27319935977659,31.431604008049607
206,217.353738073785,17.024330480427814,0.23937886953353882,4.3203887939453125,50.612335205078125,-35.491947174072266,49.05449320769107,20.11748637973029,13.831407327494663
207,227.68795270833212,8.440238104946555,0.23670637607574463,10.523849487304688,55.705352783203125,-34.38150405883789,50.20115180066156,44.49627689130512,29.331627983006012
208,228.91631475321236,27.595229688290903,0.24447576701641083,5.423915863037109,58.634708404541016,-42.41079330444336,34.06863584676661,32.508915364513776,18.901284158343877
209,236.78514232012637,13.840636766193702,0.21298037469387054,3.089397430419922,42.03788757324219,-28.14849090576172,41.121808738526305,37.42296651043222,36.7707340980537
210,217.53845300878362,12.337316309544464,0.2255314290523529,9.559356689453125,49.590476989746094,-29.231121063232422,52.604745613456714,36.71895925167272,28.715216043608493
211,230.8353032313918,22.230484074402074,0.259951651096344,16.503868103027344,76.0110855102539,-48.707218170166016,37.05137120298139,52.49903415624714,27.970432582918633
212,231.75885412433092,11.011147898893402,0.2736634910106659,6.661739349365234,69.01703643798828,-51.5552978515625,45.95810040146663,23.53536770245812,14.182579258301176
213,229.85580081682303,34.448598610836726,0.2003505378961563,10.27291488647461,46.539939880371094,-25.467025756835938,28.79397404203151,48.25450706001545,24.300471282774534
214,230.67470290283177,9.148855818120259,0.24750247597694397,10.738636016845703,60.92723083496094,-39.38859558105469,48.10456029333161,26.811219588444743,7.173190807198854
215,231.05231900778494,14.050544465032269,0.22606651484966278,8.07550048828125,51.34039306640625,-32.46489334106445,43.69375115754534,24.353336981713955,12.85359940675704
216,252.25075830809232,21.434936084569532,0.27309975028038025,2.8886337280273438,69.87293243408203,-56.18429946899414,28.428530798763447,15.127781480154061,8.084484414512001
217,228.48273997095941,33.16144607097769,0.21957387030124664,12.184391021728516,55.493614196777344,-32.50922393798828,30.49391703404304,46.39445416276271,19.39910985320162
218,215.41884643611058,21.653959771471126,0.23070140182971954,4.383842468261719,47.85029220581055,-32.66645050048828,46.80009550310116,20.999077158249445,9.95974219282231
219,218.92740810551885,10.195069173432572,0.27998390793800354,7.522544860839844,68.85762786865234,-50.53508377075195,53.50955370624008,29.483788037388564,26.932656163129113
220,237.81334299000275,11.959617320643343,0.2418380081653595,2.801738739013672,52.543540954589844,-38.941802978515625,42.35086179006395,12.132413335230893,4.766413957837262
221,220.66214519603002,11.348597365511756,0.2206360250711441,8.460235595703125,47.206138610839844,-27.945903778076172,51.57703413437058,34.30263287619655,14.436273248570178
222,227.47094068596866,16.399514030800113,0.24014754593372345,14.338401794433594,63.16720199584961,-38.02880096435547,43.632456483811595,24.324482000357435,8.571031487667744
223,232.8188925629711,3.6758174125986094,0.2951781749725342,2.3707351684570312,71.33778381347656,-58.167049407958984,51.961820425069185,14.591726505927783,9.247026629651394
224,226.0578715522848,22.69893455018727,0.17726337909698486,16.72705078125,43.95964050292969,-16.43259048461914,39.447842942253196,56.538340802264365,19.66393088449748
225,229.23797456501984,22.29927584621713,0.28728049993515015,3.6603240966796875,75.96134948730469,-61.50102615356445,37.90118181018571,25.622477878099307,26.464843823554762
226,230.81165077733237,15.287738805176392,0.2454756200313568,8.030372619628906,59.36552047729492,-40.53514862060547,42.76877328353338,43.02058619942404,32.760054532030104
227,219.63395216209076,13.225124317639807,0.22000592947006226,5.868690490722656,44.633201599121094,-27.96451187133789,50.6614581325423,34.03201457236168,29.153486004279213
228,236.3515766759732,18.84444649390618,0.28005844354629517,4.873558044433594,73.97163391113281,-58.29807662963867,36.9579250866185,29.29361785356029,16.393232753641243
229,218.49384340099658,15.116220542928193,0.23231689631938934,11.318878173828125,54.74919128417969,-32.630313873291016,49.84227106940744,43.84494697785805,27.912461419902225
230,252.6520282839258,21.120668807057758,0.16665050387382507,4.990194320678711,29.888383865356445,-14.098189353942871,28.625701596811382,27.525053981705877,11.488699887024197
231,237.07450653844734,29.114439269516122,0.24379189312458038,4.233264923095703,58.52737045288086,-43.49410629272461,28.167429175321057,30.37112689796932,34.28078322048897
232,211.65275155124726,5.617619441458996,0.23570223152637482,10.300785064697266,50.5299072265625,-29.429122924804688,61.46897394453172,50.22792671952117,26.848408179063384
233,218.40558876019696,22.409412027412458,0.22811436653137207,5.735450744628906,49.123191833496094,-32.58774185180664,44.35731493433286,22.39810339803114,14.724656690793756
234,228.37037331483563,11.076013699912414,0.3196117579936981,13.702674865722656,97.79130554199219,-73.28863525390625,47.599492047041394,25.025993280001938,11.710864735469867
235,205.0359289493226,16.85130300100267,0.2078401744365692,4.791790008544922,36.8224983215332,-21.230709075927734,57.000278947228196,30.9090251516798,11.596722883978986
236,229.78344933944035,17.197520354700693,0.2387119084596634,3.3118324279785156,52.184783935546875,-38.07295227050781,41.71669760869157,21.226970988515205,6.9624861298847005
237,218.3332406106758,28.692659126660075,0.19560176134109497,7.627635955810547,40.208221435546875,-21.78058624267578,39.983596384062075,28.359015006593026,14.107094542181159
238,208.20013514466956,26.622559014132193,0.25269973278045654,4.765106201171875,55.47893524169922,-39.9138298034668,48.03070692746767,28.55097208188796,15.885994584774418
239,245.16035214344492,35.099631594006894,0.24001960456371307,6.830169677734375,60.32201385498047,-42.69184494018555,19.175852550627475,38.810763381660315,21.60000934017692
240,235.5008301896025,21.76359373456617,0.2979053854942322,4.789451599121094,83.82067108154297,-68.23121643066406,34.91765129190239,18.82518894613494,8.713921428875594
241,235.01084980690308,39.9328097305762,0.29028797149658203,6.715110778808594,83.87843322753906,-66.36332702636719,22.268829913637326,15.318611422728784,10.129375651020363
242,224.9013673577258,30.493758473522824,0.24269381165504456,8.72125244140625,60.69633102416992,-41.175079345703125,34.54004931259095,25.41391074886843,14.183910346308584
243,242.66312778177024,40.28240540881529,0.24997293949127197,16.121204376220703,73.95630645751953,-47.03510284423828,17.165671730800305,33.416677496312396,9.319975912024741
244,245.68263270596077,19.761837954097725,0.26359039545059204,6.8070831298828125,68.95802307128906,-51.3509407043457,32.1058807974392,24.118744746558676,14.849581722106725
245,235.99035271470103,27.036341524830878,0.23788967728614807,9.579044342041016,60.913330078125,-40.53428649902344,30.38474425184504,35.20080803227582,19.567712901669093
246,233.79839541169372,14.56300403252078,0.18975545465946198,0.4681129455566406,31.294448852539062,-20.026336669921875,41.88769839854448,11.775525724764117,6.720117537571286
247,214.956836433634,39.80010345574719,0.23246219754219055,3.2448158264160156,49.16829299926758,-35.123477935791016,35.63355408320027,20.594759618090606,20.844699208091495
248,205.75886355594974,31.309895887550084,0.27538031339645386,8.217945098876953,68.30290222167969,-49.28495788574219,46.60950809460777,29.784537280206905,19.83034256924094
249,227.5032378470222,21.07972845324135,0.2602488398551941,7.899085998535156,66.55606079101562,-47.85697555541992,39.85630270746735,40.272241539837545,25.919444163874164
250,242.9683950077745,7.527384585374116,0.23114247620105743,6.522056579589844,50.88960647583008,-33.56755065917969,44.45658031071376,21.93659579620953,10.82493526910496
251,230.8353032313918,22.230484074402074,0.2109774649143219,3.4636611938476562,42.661006927490234,-28.39734649658203,37.05137120298139,30.341806003608053,31.711570962699987
252,235.28381640074096,30.41990406502529,0.2715004086494446,22.77519989013672,90.02522277832031,-56.45002365112305,28.20851287641181,39.21530498054065,20.88562741628735
253,228.55509032454637,18.32057096609004,0.26518237590789795,3.17864990234375,63.56147003173828,-49.582820892333984,41.467061622046344,25.405029666506703,25.366343745253655
254,220.9351139604376,19.41045867375246,0.23132039606571198,5.647716522216797,50.27919387817383,-33.831478118896484,45.04128957810047,30.499515577404555,17.990740155327583
255,222.69350238188972,16.85130567698987,0.22156992554664612,11.466567993164062,52.253326416015625,-29.986759185791016,45.98663269746446,33.921056181427275,28.901978191876335
256,219.224497530334,-1.4580134493803396,0.2671840786933899,3.255096435546875,54.43575668334961,-40.38066101074219,63.0409076565,10.274158578019259,5.84796346020918
257,230.3457846590874,17.13088740430647,0.1455536186695099,4.03337287902832,22.233102798461914,-7.3997297286987305,41.47087936405506,43.7605111356635,23.066625215513593
258,236.62454327799182,27.293940149947993,0.24614280462265015,13.88507080078125,68.95271301269531,-44.267642974853516,29.833795262908303,19.34980666003953,14.927932020447177
259,223.4882922228096,23.82152114088239,0.2584088146686554,4.901172637939453,62.36309814453125,-46.66192626953125,40.15616859559486,30.49802798078339,20.52811197986626
260,231.95175678400972,13.395215645043065,0.32541921734809875,8.281288146972656,97.83900451660156,-78.75772094726562,43.802136917521395,25.85037312136662,23.383022396239625
261,239.13816326905248,19.342977211313805,0.19371476769447327,4.5428924560546875,37.85197067260742,-22.509078979492188,35.208549287764214,32.46054794679869,13.798051986658987
262,219.63395216209076,13.225124317639807,0.2562773823738098,5.6077117919921875,58.20774841308594,-41.8000373840332,50.6614581325423,28.19455450901862,13.191455397660857
263,227.1420180617261,24.701374958436553,0.2873201370239258,8.987808227539062,81.37206268310547,-61.58425521850586,37.28240732766281,28.466408882485993,14.306436621658802
264,230.8353032313918,22.230484074402074,0.24586625397205353,15.211559295654297,68.44473266601562,-42.43317413330078,37.05137120298139,46.50136218624031,25.66994875067321
265,227.5032378470222,21.07972845324135,0.2515755593776703,8.996078491210938,63.80849838256836,-44.012420654296875,39.85630270746735,30.609345224948314,24.255907248431424
266,235.5008301896025,21.76359373456617,0.26085489988327026,2.212139129638672,62.807579040527344,-49.795440673828125,34.91765129190239,16.037022246532207,8.822943909773338
267,237.78104367044335,25.77115405226344,0.26915690302848816,11.654441833496094,77.37552642822266,-54.921085357666016,30.434317705847395,32.7330686328105,11.36320702576913
268,225.49553911255472,11.79047406847293,0.2707020044326782,6.981300354003906,66.86775207519531,-49.08645248413086,48.519078470691795,13.327938495539861,7.859986597394407
269,225.06196991369052,16.744903056759785,0.23791857063770294,18.61669158935547,66.14398193359375,-36.727291107177734,44.7032639202455,34.215811253816874,11.757122571671506
270,223.4000401824228,13.775085424812803,0.2306876927614212,3.436573028564453,47.03934097290039,-32.80276870727539,48.04757976920187,35.58227151148207,34.08520853562766
271,226.9573006601866,5.080515293471186,0.29851093888282776,5.067108154296875,74.95274353027344,-59.085636138916016,53.46577113064266,27.38566448031123,28.912601594067304
272,224.8131111359754,7.732921626748772,0.2811585068702698,4.612957000732422,67.26753234863281,-51.854576110839844,52.29239142738863,13.257174961371597,4.688682489504755
273,241.7795945093779,22.47828558352724,0.18278782069683075,3.0928802490234375,33.24365997314453,-19.350780487060547,31.26962504245692,35.180455531598994,29.43282233592015
274,241.2577752760812,10.130390194398757,0.22372958064079285,1.7767562866210938,44.05368423461914,-31.4769287109375,42.63879292079538,9.512441075761588,4.109350399119334
275,223.2394435217334,1.0759512096653892,0.23657013475894928,5.0126800537109375,46.8304557800293,-31.017776489257812,58.7950672931393,17.621878024339857,7.278388658202965
276,223.77765675417476,18.77719269032503,0.2773214280605316,13.475730895996094,78.33560180664062,-54.059871673583984,43.83382589581992,33.4651784611484,14.15426580672413
277,252.6520282839258,21.120668807057758,0.23818239569664001,12.800350189208984,63.66004943847656,-40.05970001220703,28.625701596811382,43.02515447859557,22.012309922200377
278,240.20591950811013,29.875111432972087,0.1360001266002655,2.5626564025878906,19.56976318359375,-6.207106590270996,25.86329113046601,36.09565130978387,25.65460421983755
279,222.50879051563038,12.506807198950154,0.23742125928401947,8.482048034667969,54.111690521240234,-34.82964324951172,49.584071139152606,29.093512433708508,30.636562345001305
280,238.03761621449604,34.201922490720065,0.2456415444612503,12.71689224243164,68.31450653076172,-44.79761505126953,23.877036028507117,42.95154989558523,18.68356268072569
281,238.48758000955146,22.519634800261535,0.22983327507972717,1.7547531127929688,49.216861724853516,-36.662109375,32.780298620629964,20.464747217809762,10.922622933461353
282,216.64720207781076,13.945572222775576,0.22627514600753784,4.208019256591797,44.68580627441406,-29.67778778076172,51.87097138581296,28.065410304567123,18.007117498495862
283,234.66553304169133,4.8121346992547895,0.205870121717453,4.024448394775391,38.043914794921875,-23.219467163085938,50.141906588676456,23.80733024687549,19.8780918951959
284,243.04846308089793,8.981243146142127,0.2349097728729248,6.418052673339844,52.730552673339844,-35.51250076293945,43.064753029096536,42.99365453461646,32.601239413019485
285,231.05231900778494,14.050544465032269,0.24979935586452484,7.087100982666016,59.91286087036133,-42.025760650634766,43.69375115754534,16.894690965803225,6.872451445045079
286,213.77281960002148,37.45305097360902,0.24507075548171997,4.20294189453125,54.851070404052734,-39.84812927246094,37.65394391436592,28.193723664114874,19.891682450450126
287,234.25607911865404,6.860040320461667,0.23716817796230316,5.012794494628906,50.82909393310547,-35.016300201416016,48.47274001372437,22.032397028809683,13.577365646258613
288,242.37422471982796,25.728746714017163,0.26202186942100525,6.895267486572266,69.56158447265625,-51.86631774902344,28.186496359136928,12.689087041232236,3.285317725355498
289,220.50154694923515,24.589307158838928,0.17136096954345703,11.650127410888672,36.62116241455078,-14.171035766601562,41.45284630436888,36.22964993825528,32.22119966896725
290,250.15480292738482,25.587492532782605,0.20575837790966034,4.2869415283203125,42.9482307434082,-27.861289978027344,25.14042358253992,26.29413522476027,11.468856165930662
291,223.18302613524696,21.941927550786293,0.25215083360671997,6.067386627197266,60.302669525146484,-43.43528366088867,41.7505749639607,37.86828754065968,30.698829890626033
292,226.47503626598763,23.05824333038271,0.23727993667125702,10.48629379272461,59.432701110839844,-38.14640808105469,38.92534420202172,11.199571640744821,3.128314431982835
293,230.8353032313918,22.230484074402074,0.22934657335281372,8.824417114257812,55.144466400146484,-35.520050048828125,37.05137120298139,32.41553427223419,30.852775619329968
294,209.05133988830428,36.90969661694249,0.21747492253780365,17.577579498291016,56.33380126953125,-27.956222534179688,41.09063871593952,53.42748531498938,24.122339784553336
295,219.923308036452,29.80171966170113,0.2370135486125946,3.155139923095703,51.52564239501953,-37.57050323486328,38.2101948823257,27.175039748774083,23.565136112008823
296,226.98141954205005,11.452503042952623,0.24684451520442963,3.25970458984375,53.263427734375,-39.2037239074707,48.00642929702819,31.088261838040008,24.917024931378435
297,264.921141902957,7.938559353452115,0.24684399366378784,1.2888107299804688,50.21796417236328,-38.129154205322266,40.32164716623832,10.826265836798827,8.236918090778971
298,229.78344933944035,17.197520354700693,0.24902905523777008,4.574108123779297,57.762939453125,-42.388832092285156,41.71669760869157,13.498667108866897,4.683424548273918
299,234.8502464597065,24.996037553732666,0.23409567773342133,1.9742698669433594,51.264373779296875,-38.49010467529297,32.62632730744391,20.788133961183043,13.306383703819426
300,227.47094068596866,16.399514030800113,0.2197345495223999,2.162120819091797,43.04264450073242,-30.080524444580078,43.632456483811595,26.877240606440154,15.762223131783655
301,207.1159828521451,24.589308075050287,0.21282842755317688,5.997287750244141,41.41380310058594,-24.61651611328125,50.129416849465755,37.05463154466272,23.793550581681462
302,241.94019599304528,9.381069246262784,0.216444194316864,5.481594085693359,44.87383270263672,-28.592239379882812,43.082800357857195,24.589401863341124,11.51670247554102
303,229.23797456501984,22.29927584621713,0.20707637071609497,7.204536437988281,44.770389556884766,-26.765853881835938,37.90118181018571,29.46241602554156,25.91497573479682
304,223.92186013197002,18.669647109955005,0.2654273509979248,4.722679138183594,64.14730072021484,-48.6246223449707,43.83349124395291,16.57661832639817,4.435361732879954
305,207.38895073358555,16.293364697867094,0.2204963117837906,11.99129867553711,48.579769134521484,-25.788471221923828,55.88646808033511,36.172409873513125,27.758148138318035
306,228.17747655200517,13.329780684276475,0.23092132806777954,6.858516693115234,51.3477783203125,-33.68926239013672,45.795664999451915,25.34550051599179,10.625753923413432
307,218.62260362070194,14.2212365298282,0.23519906401634216,7.598964691162109,51.91542053222656,-33.516456604003906,50.468768242884195,32.192448962223345,33.60175888542992
308,221.4805891138079,14.39205374846765,0.27482011914253235,7.124965667724609,68.6396484375,-50.714683532714844,48.651095642072036,40.39894847029408,24.7387390725719
309,246.13985719185456,22.809387903201593,0.2399488240480423,11.821487426757812,63.97239685058594,-41.35091018676758,29.148466219500534,27.458441398719973,13.344252825076486
310,231.3571211804449,10.363285540485968,0.2612932324409485,5.1627655029296875,61.69245910644531,-45.72969436645508,46.71640569844112,34.50620670373024,21.097812068302602
311,237.50807751491078,34.77347444551718,0.2509329617023468,1.7277069091796875,59.712989807128906,-47.18528366088867,23.80357779948535,11.590279864194123,7.1493846887401755
312,214.7682581731019,24.883702789173487,0.230311319231987,6.8523712158203125,50.5673828125,-32.91501235961914,44.911147459419965,36.7494120507958,31.558214743571337
313,225.06242782611702,40.015889135798545,0.2509731650352478,8.046218872070312,64.0692138671875,-45.22299575805664,28.80412620590708,23.30616287069587,9.342941231196786
314,225.35133007375723,25.955097968225765,0.22322319447994232,7.463809967041016,51.01227569580078,-32.74846649169922,37.4420250758276,41.62630325404498,21.421145411690727
315,220.19628075117285,21.188933119754243,0.2827508747577667,18.644912719726562,85.6113510131836,-56.166439056396484,44.145451319781365,52.3588816143897,28.956547120878454
316,202.0491839208181,17.58444782051186,0.29331865906715393,6.883308410644531,69.4354019165039,-51.75209426879883,58.42152347122721,28.454382209624985,28.98791291325195
317,250.42777180368228,17.237506235854205,0.20416978001594543,3.0881195068359375,39.87114334106445,-25.98302459716797,32.94271826602171,22.427302404897205,19.47286720336593
318,215.5070917472572,15.842862609109808,0.2526298463344574,9.855865478515625,60.512271881103516,-39.856407165527344,51.09669582662603,25.749127943501623,16.87572552648047
319,239.29876565172458,33.40513580877888,0.20163783431053162,6.308109283447266,43.821929931640625,-26.713821411132812,23.699761937433145,29.987123506792198,26.205478502724933
320,225.7849010458324,31.429191860239776,0.29300588369369507,4.588142395019531,80.75101470947266,-65.36286926269531,33.35169489565273,22.48610612332881,21.20186244631624
321,242.50252641587014,25.29140513001482,0.26594775915145874,12.150550842285156,76.63256072998047,-53.682010650634766,28.501404942121454,40.63386305850008,16.40323584704734
322,233.0595607058633,26.252853178745656,0.24126124382019043,4.269874572753906,56.57844543457031,-41.50857162475586,32.63792472736371,24.97773219823164,12.665713761886533
323,236.19097151273394,32.8426231097315,0.2672579288482666,6.211265563964844,71.72272491455078,-54.71146011352539,25.928136160739303,31.276141229898865,27.528493680493526
324,228.17747655200517,13.329780684276475,0.232273668050766,4.280841827392578,49.29270935058594,-34.21186828613281,45.795664999451915,29.200556786897994,16.734173823155597
325,233.71014452699205,22.9890717316468,0.2583219110965729,6.856910705566406,66.29417419433594,-48.637264251708984,34.859146243375484,17.879614302443084,14.92627048003356
326,241.14540414281873,32.058022585563634,0.21719779074192047,10.922866821289062,54.492698669433594,-32.769832611083984,23.661019777680814,23.041617325134055,16.808090589812476
327,223.4882922228096,23.82152114088239,0.2740011215209961,10.484512329101562,75.09011840820312,-53.805606842041016,40.15616859559486,21.98794869697029,9.024647621483528
328,223.18302613524696,21.941927550786293,0.22837311029434204,8.727291107177734,53.21612548828125,-33.68883514404297,41.7505749639607,24.16100208143388,20.06046302847529
329,232.4653900924038,8.002841212624121,0.26449254155158997,10.17746353149414,67.35302734375,-46.37556457519531,48.26140544408959,44.10243349965824,30.676727297263287
330,219.65806040855867,3.344152511128088,0.273326575756073,7.842807769775391,63.67679214477539,-45.03398513793945,58.75229357256365,25.661280138359558,16.86649175103783
331,241.2577752760812,10.130390194398757,0.2405068576335907,3.1644134521484375,52.01969528198242,-38.05528259277344,42.63879292079538,8.215458608270163,3.9274723947334356
332,224.4841922622773,15.670876717598333,0.2366657704114914,6.370635986328125,53.00337219238281,-35.83273696899414,45.89714499799435,35.76575959918437,30.929086553841277
333,232.65828918796547,16.465885544512474,0.21141129732131958,8.853260040283203,47.3973388671875,-27.74407958984375,40.8245888874363,46.01545767406875,28.668691869248
334,223.4882922228096,23.82152114088239,0.2840692400932312,16.60095977783203,86.04164123535156,-58.640682220458984,40.15616859559486,41.21460240016742,17.723355590462468
335,228.64334486578915,19.127211828501864,0.20684269070625305,5.893901824951172,42.785614013671875,-26.091712951660156,40.764897745539585,42.01336979678786,18.588639290874173
336,232.8188925629711,3.6758174125986094,0.22727854549884796,6.414520263671875,47.301963806152344,-30.087444305419922,51.961820425069185,36.3584939849379,17.98010102762756
337,247.91414905654062,29.56722839317501,0.2635652720928192,11.275650024414062,75.39187622070312,-53.316226959228516,22.398425752951724,35.34607032751264,24.30047677981166
338,240.00530084750443,29.919172080910123,0.25651979446411133,7.875648498535156,68.36959838867188,-49.69395065307617,25.936126683214255,35.87990456463752,32.23181973327397
339,215.61946428440126,38.894542595742436,0.3027118146419525,2.989227294921875,81.11206817626953,-67.32283782958984,35.65738388558857,18.39942725676786,12.791409815671159
340,203.23366005387265,36.24378832257271,0.2454279065132141,5.529148101806641,52.955909729003906,-36.62676239013672,45.31614790381057,30.959586986521803,24.068545880068047
341,231.19652244601366,23.529566309294967,0.29740452766418457,3.9883499145507812,82.34860229492188,-67.56024932861328,35.819481525159006,14.617336040276554,5.8420465295690365
342,215.36242744430862,46.376496761965775,0.2854633033275604,2.7095794677734375,71.83955383300781,-58.32997512817383,32.48563108859679,17.34184662684785,6.827284633423546
343,233.3648274735906,19.586053539773964,0.29427391290664673,10.646598815917969,86.63632202148438,-65.18972778320312,37.837758858208204,44.15749444742854,32.257479264651195
344,219.08847413442794,18.213306458295865,0.20445068180561066,15.09322738647461,49.41061782836914,-23.517391204833984,47.08168200988585,40.07445789316121,24.28309251617842
345,241.3460250580004,27.782152275274008,0.21442022919654846,3.370849609375,45.52012634277344,-31.34927749633789,26.960716620019895,22.584209334593226,15.181686091338685
346,225.89726620166545,9.58761325761496,0.23173844814300537,4.290248870849609,47.61949157714844,-32.52924346923828,50.15193443688427,13.91155962893511,6.974423792889001
347,236.3515766759732,18.84444649390618,0.23632653057575226,14.54581069946289,63.74903869628906,-38.403228759765625,36.9579250866185,43.98380992252237,24.608555660721038
348,221.60935069778319,14.944834250697605,0.2510037124156952,9.30487060546875,60.81818771362305,-40.71331787109375,48.13452445205304,22.0664853110774,13.087642661811778
349,234.93850399206326,12.67640228361312,0.24004079401493073,3.7976036071777344,52.7184944152832,-38.12089157104492,42.993103664814576,32.74675861456925,37.19186050993738
350,205.75886355594974,31.309895887550084,0.29555651545524597,1.9944381713867188,71.20638275146484,-58.41194534301758,46.60950809460777,13.40151403982558,6.919947295944208
351,228.80394710286836,6.2192491724387375,0.23916073143482208,1.8583641052246094,47.434349060058594,-34.77598571777344,51.566872554954834,25.140835306916227,20.77975882516452
352,227.5032378470222,21.07972845324135,0.1574365347623825,2.3511428833007812,23.817241668701172,-10.666098594665527,39.85630270746735,11.052251817085105,3.5612120068473265
353,233.5254305451989,6.654894293526436,0.272335946559906,6.631618499755859,66.83303833007812,-49.40142059326172,48.979154106744936,34.964304573686455,19.3813080328092
354,225.22256456952698,3.943791160169167,0.2796156108379364,3.8237991333007812,64.15673828125,-49.53293991088867,55.31853205576917,14.943248940444144,4.7512560593462
355,234.61683541366978,17.65123807272403,0.24946315586566925,8.25168228149414,62.53877258300781,-43.487091064453125,38.83184455646912,29.161691673214687,19.264668976730558
356,230.65104817892217,28.88152271294969,0.24498775601387024,7.177150726318359,61.088314056396484,-43.11116409301758,32.08421742306964,26.531285406259126,15.811624006611643
357,235.80563744021896,2.974353150112875,0.3104059100151062,3.0942001342773438,79.5012435913086,-65.60704040527344,51.343604500129,25.03005050565191,29.0157039951099
358,232.65828918796547,16.465885544512474,0.20642687380313873,0.673431396484375,37.42143630981445,-25.94800567626953,40.8245888874363,17.822807724264,16.571467109888648
359,249.99420328896326,12.272154727722556,0.23396635055541992,1.6656761169433594,48.62016677856445,-36.15449142456055,37.831927419705124,7.5475256401723385,4.448261188657021
360,238.05401310738125,17.41089402965473,0.259049654006958,2.611785888671875,61.51863479614258,-48.106849670410156,37.39723158365535,20.96026722562584,13.190633912865014
361,242.10079628139943,-3.2293734302563704,0.31247657537460327,3.4759979248046875,77.47134399414062,-63.19534683227539,54.921759168213704,27.941288570313223,26.492765655523176
362,240.20591950811013,29.875111432972087,0.19995862245559692,4.29296875,41.057762145996094,-25.964794158935547,25.86329113046601,36.67753761961521,29.628956809568713
363,229.63924447587908,20.263208293209523,0.2718341648578644,6.635833740234375,70.91571807861328,-53.47988510131836,39.29428283076096,35.69216039974595,30.867870158415283
364,235.0991041031806,0.006365736316857344,0.25714361667633057,1.971832275390625,53.020076751708984,-40.24824523925781,54.34653515846324,10.230147689718748,2.1018856460712856
