name,variant,survey,band,freq_MHz,flux_or_mag_cut,D_obs,D_obs_err,RA_deg,RA_err_deg,Dec_deg,Dec_err_deg,l_deg,b_deg,sigma_dir_deg_approx,x_count_slope,alpha_spectral,beta_assumed,D_kin_from_x_alpha,D_ratio_obs_over_kin,reference,notes,z_mean,z_notes
CatWISE_W1lt16p5,baseline,CatWISE AGNs W1<16.5,mid-IR,,W1 < 16.5 (≈0.078 mJy); |b|≥30°; plus Secrest et al. masks; ecliptic-latitude trend modelled,0.0151,0.0016,141,5,-6,6,238.4326941096269,29.932237492808586,7.792743099138619,1.9,1.07,0.00123,0.00729759,2.069176262300294,"Wagenveld et al. 2025 (A&A 697 A112), arXiv:2503.02470",x and α from Sec. 3.3; Table 1 includes ε=(9.2±0.4)×10^-4 for ecliptic-latitude trend.,1.2,From Dam et al. 2022/2023 CatWISE quasar sample: mean z≈1.2; 99% z>0.1; 61% z>1 (selection differs slightly).
CatWISE_W1lt16p5,2MRS_clean,CatWISE AGNs W1<16.5,mid-IR,,Same as baseline; 66 matches to 2MRS z<0.02 removed (paper notes negligible change),0.0151,0.0016,141,5,-6,6,238.4326941096269,29.932237492808586,7.792743099138619,1.9,1.07,0.00123,0.00729759,2.069176262300294,"Wagenveld et al. 2025 (A&A 697 A112), arXiv:2503.02470",Not listed as separate 'a' row in Table 1; included here for convenience as change is negligible.,1.2,From Dam et al. 2022/2023 CatWISE quasar sample: mean z≈1.2; 99% z>0.1; 61% z>1 (selection differs slightly).
